,Nb_iterations,Results
771,38600,3.1982334250378424
772,38650,3.19898221600762
773,38700,3.199305597389874
774,38750,3.2006644238106823
775,38800,3.200663738872267
776,38850,3.201045990872767
777,38900,3.199731894139769
778,38950,3.197961533102826
779,39000,3.197045094700139
780,39050,3.1974710892114806
781,39100,3.196177538542955
782,39150,3.1961114399483384
783,39200,3.195657004291785
784,39250,3.1966092467583844
785,39300,3.196980917402988
786,39350,3.1974336184226617
787,39400,3.197419783596374
788,39450,3.1972041818176344
789,39500,3.1943522391963635
790,39550,3.193772295098927
791,39600,3.194671354098918
792,39650,3.1941970112850213
793,39700,3.1939880011399646
794,39750,3.193939184804699
795,39800,3.191428052233267
796,39850,3.1915875974423904
797,39900,3.1917990461031605
798,39950,3.1920107724923286
799,40000,3.1919243022515196
800,40050,3.1901446782603005
801,40100,3.1911000517541224
802,40150,3.1926549669121487
803,40200,3.1915726705506677
804,40250,3.1899555850461483
805,40300,3.189178578868046
806,40350,3.189883334174696
807,40400,3.1923227479181837
808,40450,3.192709224883488
809,40500,3.1936883820787307
810,40550,3.1937075184198838
811,40600,3.1928277790622213
812,40650,3.1920983288312295
813,40700,3.1917508549748335
814,40750,3.1916056056907274
815,40800,3.1914230244226593
816,40850,3.190644719501736
817,40900,3.19181465451286
818,40950,3.1909304012580444
819,41000,3.19162874523352
820,41050,3.190901631697569
821,41100,3.189900053792104
822,41150,3.189494422391865
823,41200,3.18882506838074
824,41250,3.1884261929454745
825,41300,3.1921849965764637
826,41350,3.1917277515107023
827,41400,3.191956280903823
828,41450,3.1916036094482205
829,41500,3.1912476170116393
830,41550,3.1906820347266582
831,41600,3.190927965062727
832,41650,3.1911921894746627
833,41700,3.1910941941620186
834,41750,3.1913150239628867
835,41800,3.1910336012870535
836,41850,3.1908451024846185
837,41900,3.190355320437505
838,41950,3.189908823880059
839,42000,3.1901470308020405
840,42050,3.189316764443157
841,42100,3.189812530971582
842,42150,3.1898987770484286
843,42200,3.189365428655777
844,42250,3.189347019769747
845,42300,3.188859345858523
846,42350,3.1879623657761322
847,42400,3.189232529743525
848,42450,3.18893302704976
849,42500,3.189339204767027
850,42550,3.189011728917125
851,42600,3.189089502283726
852,42650,3.187451140111675
853,42700,3.187395439831997
854,42750,3.1864806734767193
855,42800,3.187192657385242
856,42850,3.186360946148383
857,42900,3.187287021807954
858,42950,3.1886740062770635
859,43000,3.1905687221192935
860,43050,3.190023924205946
861,43100,3.189130651587314
862,43150,3.1877579958139917
863,43200,3.1867077278363274
864,43250,3.187149163782112
865,43300,3.1878120085656696
866,43350,3.187971281110636
867,43400,3.186862231025261
868,43450,3.18752410268346
869,43500,3.185648210314643
870,43550,3.185084158892634
871,43600,3.1848050353336705
872,43650,3.1850139890432834
873,43700,3.1864503499957832
874,43750,3.1872049010340806
875,43800,3.1866998474919437
876,43850,3.186341944873248
877,43900,3.186532626292354
878,43950,3.1865226330095187
879,44000,3.1871026635278836
880,44050,3.1868101514556453
881,44100,3.1868323046653453
882,44150,3.187328891964311
883,44200,3.1881154641558895
884,44250,3.1890001237556453
885,44300,3.1894109519531924
886,44350,3.1887416682403256
887,44400,3.189170564659908
888,44450,3.1895055990986183
889,44500,3.1883938709617428
890,44550,3.190585603700955
891,44600,3.1920013753510577
892,44650,3.1911042890734724
893,44700,3.1915118729727663
894,44750,3.191800922958556
895,44800,3.1932810389705093
896,44850,3.193526698394028
897,44900,3.1958561617907533
898,44950,3.194995109057096
899,45000,3.1959188506715024
900,45050,3.1957455035166644
901,45100,3.1960592324652395
902,45150,3.196544055896434
903,45200,3.197250186194287
904,45250,3.198131811330134
905,45300,3.198586456261813
906,45350,3.1993318307818184
907,45400,3.1993452497251416
908,45450,3.198581194078173
909,45500,3.2001161763162917
910,45550,3.200804058521474
911,45600,3.2006521619542863
912,45650,3.2014431229329685
913,45700,3.2012920658959794
914,45750,3.2023200544056505
915,45800,3.203407843242856
916,45850,3.2016529693239426
917,45900,3.202330553973786
918,45950,3.202501093241118
919,46000,3.202759012740531
920,46050,3.203717444323603
921,46100,3.2050284971127896
922,46150,3.205294518559465
923,46200,3.2044891506450677
924,46250,3.204090585525243
925,46300,3.203762755496414
926,46350,3.2043374894836942
927,46400,3.2061307618774055
928,46450,3.205646101292628
929,46500,3.204536855101593
930,46550,3.204525010105131
931,46600,3.202551708440257
932,46650,3.201706175278429
933,46700,3.2022025009141104
934,46750,3.2021044764838456
935,46800,3.2019873018833853
936,46850,3.200978250710917
937,46900,3.2016891579452547
938,46950,3.2012844336083113
939,47000,3.2011699666780937
940,47050,3.202638136737559
941,47100,3.201815449229645
942,47150,3.202054620559653
943,47200,3.2017561087261868
944,47250,3.201889393675222
945,47300,3.2014137121499506
946,47350,3.2007969909415697
947,47400,3.199462939091719
948,47450,3.200142660832202
949,47500,3.199971001797366
950,47550,3.200523827707431
951,47600,3.201294645200725
952,47650,3.2006913153382226
953,47700,3.200241792365975
954,47750,3.2014707360616286
955,47800,3.2003358937588144
956,47850,3.2031530170968163
957,47900,3.202376739949146
958,47950,3.2029147046250297
959,48000,3.2029917014557787
960,48050,3.2027500254159413
961,48100,3.2025229165979328
962,48150,3.2012121848813355
963,48200,3.2001225426563633
964,48250,3.200400489744989
965,48300,3.201556886965788
966,48350,3.202524049580802
967,48400,3.2026192021166993
968,48450,3.2025737817316293
969,48500,3.2023969267321184
970,48550,3.201589927171284
971,48600,3.2028581068601416
972,48650,3.204118540194138
973,48700,3.2052744542014913
974,48750,3.2063424670851504
975,48800,3.2072784490376502
976,48850,3.2075625075615193
977,48900,3.2077528625488347
978,48950,3.2064950248377753
979,49000,3.2076252965647254
980,49050,3.2075869203611256
981,49100,3.206407023704427
982,49150,3.2053119797884135
983,49200,3.2065617997873557
984,49250,3.20766855690116
985,49300,3.208167773206884
986,49350,3.207498849373637
987,49400,3.2068863433770978
988,49450,3.206577494312492
989,49500,3.2062091424311183
990,49550,3.2049479156583525
991,49600,3.2044521616885153
992,49650,3.204040799033178
993,49700,3.203447896258055
994,49750,3.2032552562348258
995,49800,3.2027303770890216
996,49850,3.2031855437282304
997,49900,3.203833064837918
998,49950,3.2028927153669806
999,50000,3.203264653545013
1000,50050,3.2045694008954597
1001,50100,3.2047574646846346
1002,50150,3.2043581135729933
1003,50200,3.20504878100619
1004,50250,3.2058050107042306
1005,50300,3.2069365796944367
1006,50350,3.2073259493150665
1007,50400,3.207863377804644
1008,50450,3.2082861976678756
1009,50500,3.2085615860859598
1010,50550,3.2087694162541163
1011,50600,3.208268334603236
1012,50650,3.2080805835558213
1013,50700,3.2073261304146516
1014,50750,3.2067367594857883
1015,50800,3.2076449897886565
1016,50850,3.2079117812031877
1017,50900,3.2084365607407133
1018,50950,3.208954184802261
1019,51000,3.2093150077368477
1020,51050,3.210040118791087
1021,51100,3.2101685521288217
1022,51150,3.2088790921797656
1023,51200,3.2095159529851447
1024,51250,3.208900691075846
1025,51300,3.209431147467943
1026,51350,3.2091553535486352
1027,51400,3.208293993465081
1028,51450,3.208214853631286
1029,51500,3.20817998551581
