,Nb_iterations,Put_down_and_out
464,23250,0.5174298355521146
465,23300,0.5186187550422588
466,23350,0.5193335868831916
467,23400,0.519994125776396
468,23450,0.520010624783853
469,23500,0.520305678205857
470,23550,0.5199274746831565
471,23600,0.5198664505697949
472,23650,0.5202720958762942
473,23700,0.5201855987815144
474,23750,0.5202613194123383
475,23800,0.5202105496137347
476,23850,0.5196306068248194
477,23900,0.51920786158693
478,23950,0.5185787321486446
479,24000,0.5187189407738819
480,24050,0.5183925862643062
481,24100,0.5189493142681989
482,24150,0.5189223803775432
483,24200,0.5191165932308034
484,24250,0.5195027277102889
485,24300,0.5198790863449351
486,24350,0.5200808360116576
487,24400,0.5197559389277223
488,24450,0.5194763348553892
489,24500,0.5194915534333181
490,24550,0.5194865016988509
491,24600,0.5194597529765581
492,24650,0.5203517094757474
493,24700,0.5199881422413057
494,24750,0.5202805948759834
495,24800,0.520433802087712
496,24850,0.521598100410576
497,24900,0.5226761656982809
498,24950,0.5224547764701191
499,25000,0.5220495918801771
500,25050,0.5223829372908054
501,25100,0.5226118178664978
502,25150,0.5232101198426754
503,25200,0.5230902990842328
504,25250,0.5229920809495533
505,25300,0.5231302175105256
506,25350,0.5227588210058657
507,25400,0.5232872529296644
508,25450,0.5233128289541749
509,25500,0.5227774468185036
510,25550,0.522858390262338
511,25600,0.523021018809447
512,25650,0.5229756239338896
513,25700,0.5235791440631016
514,25750,0.523169616097033
515,25800,0.5230548566870553
516,25850,0.5231735155241237
517,25900,0.523029256321264
518,25950,0.5228486079061812
519,26000,0.5230333833180837
520,26050,0.5226819502090649
521,26100,0.522785533396387
522,26150,0.522983638609075
523,26200,0.5234395020038184
524,26250,0.5238542590627662
525,26300,0.5241979875363836
526,26350,0.5240759745482475
527,26400,0.5234273767920729
528,26450,0.523106127345655
529,26500,0.5235691195385777
530,26550,0.5238779360806154
531,26600,0.5237725051179511
532,26650,0.523674681833175
533,26700,0.5232140721008991
534,26750,0.522917910205544
535,26800,0.5241159342063463
536,26850,0.5242834442670552
537,26900,0.5243835675098848
538,26950,0.5243945110803733
539,27000,0.5245422457526073
540,27050,0.5248611984219512
541,27100,0.5250944598977338
542,27150,0.525216876805444
543,27200,0.5254125582666721
544,27250,0.5257747992738764
545,27300,0.5262411771452903
546,27350,0.5262045070692218
547,27400,0.5272460942642688
548,27450,0.5275286711073481
549,27500,0.5277510209131349
550,27550,0.5273264243709442
551,27600,0.5270692228705564
552,27650,0.526809491672382
553,27700,0.5264856527307068
554,27750,0.5262898531757305
555,27800,0.5262892986100184
556,27850,0.5265590120097186
557,27900,0.5266013232923243
558,27950,0.5264729608825754
559,28000,0.5266788356084647
560,28050,0.5266036311282242
561,28100,0.5265308624921327
562,28150,0.5270823032188566
563,28200,0.526756914808903
564,28250,0.5270214391412139
565,28300,0.5269614022532745
566,28350,0.5276785771037871
567,28400,0.5273600190754969
568,28450,0.5277057648779658
569,28500,0.5278538645464282
570,28550,0.5278205451706479
571,28600,0.5276854189400028
572,28650,0.5278554897379141
573,28700,0.5284425524731626
574,28750,0.5286387235824462
575,28800,0.5284571839071492
576,28850,0.528281415393011
577,28900,0.5286532787771502
578,28950,0.5281151715605896
579,29000,0.5278529099524255
580,29050,0.5279690121801226
581,29100,0.5276848044161756
582,29150,0.5281282997891622
583,29200,0.5280076180777532
584,29250,0.5286241854831172
585,29300,0.5283858081460839
586,29350,0.5286365261026083
587,29400,0.5282732158797883
588,29450,0.5283132116718307
589,29500,0.527929235585976
590,29550,0.528233048121644
591,29600,0.5286349008786622
592,29650,0.528596548191399
593,29700,0.5292450535296246
594,29750,0.529350205395221
595,29800,0.5295043186884887
596,29850,0.5298318111575615
597,29900,0.5298221576944158
598,29950,0.5298332763347301
599,30000,0.5294983314311226
600,30050,0.5288910099892785
601,30100,0.5283898787370453
602,30150,0.5281979095554725
603,30200,0.5281895751438134
604,30250,0.5283034412091892
605,30300,0.5288378123458267
606,30350,0.5289122228639255
607,30400,0.5290577428172024
608,30450,0.5293528248015216
609,30500,0.5299156385254354
610,30550,0.5296201933130484
611,30600,0.5290164348385992
612,30650,0.5285438164242513
613,30700,0.5285210843186843
614,30750,0.5287617164903797
615,30800,0.5293247701919288
616,30850,0.5294267148286588
617,30900,0.5291514710755915
618,30950,0.5294129557198803
619,31000,0.5297316853630911
620,31050,0.5302572455187863
621,31100,0.5304074292975135
622,31150,0.5300132497754341
623,31200,0.5298184141622052
624,31250,0.5294345995750034
625,31300,0.5294877756856113
626,31350,0.5300411576098281
627,31400,0.530173272099456
628,31450,0.5299745627530723
629,31500,0.5297129045951248
630,31550,0.5295960386376799
631,31600,0.5293419657025445
632,31650,0.5292503028164505
633,31700,0.5297691418709168
634,31750,0.5298913218292672
635,31800,0.5301983442953541
636,31850,0.5311922501683187
637,31900,0.5314360526244712
638,31950,0.5311666601551671
639,32000,0.5310142985411985
640,32050,0.5307952714251133
641,32100,0.5307980043752425
642,32150,0.5313722149239939
643,32200,0.5315603419911189
644,32250,0.5311668733467357
645,32300,0.5312576717551855
646,32350,0.5310117387817841
647,32400,0.5308120559702239
648,32450,0.5309110199365081
649,32500,0.5313146373713525
650,32550,0.5312520014332548
651,32600,0.5311174611374663
652,32650,0.5312636343240622
653,32700,0.5311718886994379
654,32750,0.5313447108331028
655,32800,0.5310070928184049
656,32850,0.5306558198567262
657,32900,0.5304556115468732
658,32950,0.5303740051695349
659,33000,0.5303633785646392
660,33050,0.5304413100433321
661,33100,0.5303328850977483
662,33150,0.5302152896135144
663,33200,0.530553493731416
664,33250,0.5303536728155195
665,33300,0.5298044575895148
666,33350,0.529995261272309
667,33400,0.5295477807916942
668,33450,0.5290432624516146
669,33500,0.5290895581018701
670,33550,0.5289921637308115
671,33600,0.5294381058144974
672,33650,0.5290659930684871
673,33700,0.5287912439077687
674,33750,0.5290227039107248
675,33800,0.529073810532336
676,33850,0.528681035540266
677,33900,0.5290413595629467
678,33950,0.5293259867671486
679,34000,0.5289398019643087
680,34050,0.5289662459493277
681,34100,0.5293919476243787
682,34150,0.5294577657226884
683,34200,0.5295030204059882
684,34250,0.5297313468600229
685,34300,0.5301772318647319
686,34350,0.5303724379984652
687,34400,0.530116698308305
688,34450,0.5301531455144117
689,34500,0.5301008596933333
690,34550,0.5302745605484482
691,34600,0.5307490789506175
692,34650,0.5310344604283629
693,34700,0.5312174686117186
694,34750,0.5312763350659377
695,34800,0.530936102044772
696,34850,0.5312144360526038
697,34900,0.5311088218912455
698,34950,0.5313975958315682
699,35000,0.5314199685033024
700,35050,0.5317123969160841
701,35100,0.5315896960746485
702,35150,0.5316332639081643
703,35200,0.5313476574961731
704,35250,0.5314095998023474
705,35300,0.5312312283791836
706,35350,0.5307655089644532
707,35400,0.530807772263206
708,35450,0.5310924451711361
709,35500,0.5312039613677928
710,35550,0.5317628819980734
711,35600,0.5311465620504353
712,35650,0.5310676552266735
713,35700,0.5304955170495591
714,35750,0.5307312943063466
715,35800,0.5305798722558476
716,35850,0.5306437722779954
717,35900,0.531041473262073
718,35950,0.5313919103059036
719,36000,0.5313540641132184
720,36050,0.5315071755515952
721,36100,0.5313612630764736
722,36150,0.5313367253425261
723,36200,0.5313612027158037
724,36250,0.5311806393599768
725,36300,0.5313050944084897
726,36350,0.5315080994049393
727,36400,0.5315953009456867
728,36450,0.5318046666695078
729,36500,0.53163407241351
730,36550,0.5316826387591862
731,36600,0.532268912942738
732,36650,0.5322773470274613
733,36700,0.5323858611406685
734,36750,0.5324726018247102
735,36800,0.5320531298174735
736,36850,0.5318736415928923
737,36900,0.5319727322759014
738,36950,0.5317227205422248
739,37000,0.5315930318917717
740,37050,0.5314470814476369
741,37100,0.5312928768612463
742,37150,0.5313748619008435
743,37200,0.531614865197089
744,37250,0.53168377601036
745,37300,0.5316675772359868
746,37350,0.5313768893784533
747,37400,0.5315552898320846
748,37450,0.5312906438628815
749,37500,0.5309299865182857
750,37550,0.531200222110042
751,37600,0.5308583395900963
752,37650,0.5304660379994528
753,37700,0.5304393609320956
754,37750,0.5302041938130216
755,37800,0.5299460179117509
756,37850,0.5302277723868483
757,37900,0.5301459073198402
758,37950,0.5304314771701919
759,38000,0.5302144363296062
760,38050,0.5302678235650786
761,38100,0.5300563531210878
762,38150,0.5298468023151887
763,38200,0.5300804234106787
764,38250,0.5304939127164056
765,38300,0.5306711653334126
766,38350,0.5308727676423747
767,38400,0.530665669110864
768,38450,0.5305009271604065
769,38500,0.5306560426788577
770,38550,0.5304319850377484
771,38600,0.5302907956403663
772,38650,0.5303182843119383
773,38700,0.5298650328456297
774,38750,0.5297665246483502
775,38800,0.5300010434556456
776,38850,0.5298215986722375
777,38900,0.5299054804185989
778,38950,0.530006427031041
779,39000,0.530264234337027
780,39050,0.5303036722811024
781,39100,0.5304503208897454
782,39150,0.5305065461077578
783,39200,0.53004314046926
784,39250,0.5296096323651831
785,39300,0.5293327936975848
786,39350,0.5294670082199743
787,39400,0.5290705324024882
788,39450,0.529471678048005
789,39500,0.529974149449979
790,39550,0.5295557316916518
791,39600,0.5294591144909614
792,39650,0.5298856663515105
793,39700,0.5294455309295804
794,39750,0.5292977854428479
795,39800,0.5289842544379988
796,39850,0.5291394962558675
797,39900,0.5287887204893778
798,39950,0.5287977323915148
799,40000,0.5284097312986163
800,40050,0.5282436726183733
801,40100,0.5283036984291085
802,40150,0.5280518921098057
803,40200,0.5282764139151555
804,40250,0.5279239473682857
805,40300,0.527788304754225
806,40350,0.5283012158389492
807,40400,0.5286578714161664
808,40450,0.5289537866372801
809,40500,0.5291228064613861
810,40550,0.5293834981234881
811,40600,0.5291963427811736
812,40650,0.529010224084675
813,40700,0.5299122295688702
814,40750,0.5299192482826369
815,40800,0.5297342684472247
816,40850,0.5295251026650621
817,40900,0.5294697202629252
818,40950,0.529572465104208
819,41000,0.5301143556301178
820,41050,0.5303497611660812
821,41100,0.5302201681000375
822,41150,0.5301901496116304
823,41200,0.5302197216224035
824,41250,0.5298792329087868
825,41300,0.5296226149545372
826,41350,0.5297479162312548
827,41400,0.5293909332526994
828,41450,0.5292410033919538
829,41500,0.5290133564969813
830,41550,0.5286727624837261
831,41600,0.529178847167753
832,41650,0.5291371813060084
833,41700,0.5292766304422314
834,41750,0.5292938348369001
835,41800,0.528955606835437
836,41850,0.528949535819602
837,41900,0.5287695371578909
838,41950,0.5284563279338963
839,42000,0.528486951534278
840,42050,0.5285139613467011
841,42100,0.5286202164247501
842,42150,0.5284037257706837
843,42200,0.528363388127173
844,42250,0.5288165484561249
845,42300,0.5286832684292377
846,42350,0.5284116581606577
847,42400,0.5288664018041982
848,42450,0.5285086314400417
849,42500,0.5286911194350501
850,42550,0.5290038104588417
851,42600,0.5291515330978555
852,42650,0.5292322032272103
853,42700,0.5290835613937395
854,42750,0.5293722332654499
855,42800,0.5293296137098692
856,42850,0.5294013738935452
857,42900,0.5292537858273104
858,42950,0.5293085348055706
859,43000,0.5288546810346321
860,43050,0.5285769423490341
861,43100,0.5288594292143013
862,43150,0.5288385809174954
863,43200,0.5287526493607506
864,43250,0.5286911685561857
865,43300,0.5288804332003478
866,43350,0.5290309530798867
867,43400,0.5290909583051189
868,43450,0.5289416073558234
869,43500,0.5287181495132715
870,43550,0.5287367967239961
871,43600,0.528741966468412
872,43650,0.5285657713340975
873,43700,0.5287423106799685
874,43750,0.5289287041831344
875,43800,0.528999314375372
876,43850,0.528739241701052
877,43900,0.5287909331162448
878,43950,0.5286206241037947
879,44000,0.528769984604938
880,44050,0.5288262857446075
881,44100,0.528947019996541
882,44150,0.5291756611890288
883,44200,0.5295720779436903
884,44250,0.5292777426184617
885,44300,0.5294117829423008
886,44350,0.5297457844763244
887,44400,0.5299526180682156
888,44450,0.529942677691567
889,44500,0.5298681842661783
890,44550,0.5295997998092982
891,44600,0.5298692521082278
892,44650,0.5297417164970081
893,44700,0.5296473738591125
894,44750,0.5298075454185022
895,44800,0.5298543259863583
896,44850,0.5297665834580754
897,44900,0.5297025762303375
898,44950,0.5296872514851002
899,45000,0.5295262480805593
900,45050,0.5297985735538555
901,45100,0.5298989863012288
902,45150,0.5298328868973432
903,45200,0.5300920745725023
904,45250,0.5302318741648069
905,45300,0.5301700473987241
906,45350,0.5300248434355914
907,45400,0.5301845233814849
908,45450,0.5304476390613274
909,45500,0.5304516598558349
910,45550,0.5304180492738726
911,45600,0.5301648195773302
912,45650,0.5302547543664177
913,45700,0.5300977441314093
914,45750,0.5301944474321968
915,45800,0.5296633717077658
916,45850,0.5295113325117621
917,45900,0.5293882180538607
918,45950,0.5292756408711607
919,46000,0.5292275370218664
920,46050,0.5288043058103126
921,46100,0.5288070787169585
922,46150,0.5286326088686747
923,46200,0.5285258240623577
924,46250,0.5282090249156388
925,46300,0.5283691453595928
926,46350,0.5282049543643756
927,46400,0.5280474644270577
928,46450,0.5277707775220516
929,46500,0.5275061368781421
930,46550,0.5273697887868964
931,46600,0.5277766210398461
932,46650,0.5275424338169252
933,46700,0.5275861732958734
934,46750,0.5277746942950835
935,46800,0.5278628524754676
936,46850,0.5277161277275477
937,46900,0.5276039359187702
938,46950,0.5279566192575416
939,47000,0.5279291639921644
940,47050,0.527488335703345
941,47100,0.5278985636553803
942,47150,0.5280045879166194
943,47200,0.5278203995692617
944,47250,0.5276044444897174
945,47300,0.5276621129175266
946,47350,0.5275424182594661
947,47400,0.5277950688493452
948,47450,0.5279763115288822
949,47500,0.527691120696866
950,47550,0.5274599801311223
951,47600,0.5273101230985241
952,47650,0.5271741615381813
953,47700,0.5271233700960698
954,47750,0.5271338431955447
955,47800,0.5269002516404676
956,47850,0.5268630890292296
957,47900,0.5268316514828114
958,47950,0.5266728693285688
959,48000,0.5266537095940119
960,48050,0.5268025552500094
961,48100,0.5266916366963214
962,48150,0.5268856614013663
963,48200,0.5268911351996205
964,48250,0.5271524122648147
965,48300,0.5270721332312083
966,48350,0.5271447743586277
967,48400,0.5269209595577851
968,48450,0.5269229319976138
969,48500,0.5270300220773617
970,48550,0.5272080488754752
971,48600,0.5272717211385004
972,48650,0.5272806953470165
973,48700,0.5273773248021788
974,48750,0.527234914678886
975,48800,0.5271674389185232
976,48850,0.5271704701436646
977,48900,0.5274554126451317
978,48950,0.5273384539826108
979,49000,0.527715485130511
980,49050,0.5274408164683955
981,49100,0.5277146096524273
982,49150,0.5277610849056094
983,49200,0.5276719290540677
984,49250,0.5274487982695566
985,49300,0.5272643257266025
986,49350,0.5272958472379801
987,49400,0.5275113815480981
988,49450,0.527377503265493
989,49500,0.5274097057532906
990,49550,0.5278427626642263
991,49600,0.5279665743414778
992,49650,0.5282492312343144
993,49700,0.5282078574694372
994,49750,0.5281855811190466
995,49800,0.5280384491402713
996,49850,0.5282462108986272
997,49900,0.5288006206694345
998,49950,0.5288611658187835
999,50000,0.5289039235932871
1000,50050,0.5293803601897122
1001,50100,0.5292360192688011
1002,50150,0.5290882595400522
1003,50200,0.5290018630456192
1004,50250,0.5293837914584969
1005,50300,0.5300633124413996
